iter	RMSE
3254	192952.5988
3255	192910.0415
3256	192890.1161
3257	192872.8969
3258	192847.1309
3259	192829.8984
3260	192805.9096
3261	192783.5032
3262	192754.5145
3263	192734.5919
3264	192712.0181
3265	192700.4541
3266	192672.3199
3267	192650.2643
3268	192618.1517
3269	192598.6712
3270	192581.6401
3271	192567.4173
3272	192546.8475
3273	192526.2531
3274	192498.4699
3275	192480.0249
3276	192458.2864
3277	192442.9548
3278	192420.7634
3279	192394.205
3280	192375.4618
3281	192357.4974
3282	192332.5745
3283	192307.5352
3284	192279.4515
3285	192248.1144
3286	192230.1513
3287	192220.8922
3288	192202.5957
3289	192178.7272
3290	192158.4712
3291	192133.946
3292	192102.9483
3293	192084.9342
3294	192059.9688
3295	192046.7975
3296	192034.4168
3297	191995.6201
3298	191974.508
3299	191945.9957
3300	191910.9015
3301	191885.2507
3302	191881.9692
3303	191854.6254
3304	191837.7615
3305	191807.6874
3306	191768.5184
3307	191750.5289
3308	191739.0897
3309	191701.7891
3310	191675.7781
3311	191646.1968
3312	191627.3023
3313	191602.3753
3314	191576.491
3315	191563.8636
3316	191538.5238
3317	191514.7823
3318	191495.9852
3319	191474.0934
3320	191438.0381
3321	191418.7107
3322	191393.5448
3323	191368.3808
3324	191347.4463
3325	191318.931
3326	191293.116
3327	191264.6024
3328	191235.3354
3329	191215.8018
3330	191186.1398
3331	191167.2057
3332	191140.2041
3333	191115.4954
3334	191104.8266
3335	191065.4383
3336	191040.5575
3337	191037.3432
3338	191028.9049
3339	191003.2111
3340	190977.9985
3341	190947.6685
3342	190913.1328
3343	190877.215
3344	190852.7025
3345	190810.4055
3346	190785.3992
3347	190758.6737
3348	190735.9814
3349	190704.8411
3350	190669.5301
3351	190652.5656
3352	190617.3894
3353	190595.981
3354	190570.7608
3355	190541.2143
3356	190524.0762
3357	190497.7735
3358	190473.3424
3359	190458.7793
3360	190439.7244
3361	190410.7999
3362	190392.862
3363	190376.1286
3364	190351.1961
3365	190325.9912
3366	190300.1469
3367	190274.5218
3368	190246.0666
3369	190222.5713
3370	190204.9803
3371	190165.0552
3372	190132.9766
3373	190103.7177
3374	190071.1309
3375	190050.9372
3376	190025.7752
3377	189992.919
3378	189989.0063
3379	189967.9994
3380	189948.8258
3381	189921.1123
3382	189901.2614
3383	189873.6166
3384	189834.428
3385	189828.3026
3386	189803.0858
3387	189770.9823
3388	189746.1282
3389	189727.4003
3390	189707.0059
3391	189687.985
3392	189683.094
3393	189663.9798
3394	189641.3801
3395	189637.7873
3396	189598.3315
3397	189579.2714
3398	189548.3386
3399	189525.3855
3400	189513.3228
3401	189495.199
3402	189482.6397
3403	189465.1476
3404	189441.672
3405	189421.0209
3406	189400.7702
3407	189376.3346
3408	189363.4957
3409	189344.1065
3410	189317.479
3411	189305.0061
3412	189301.6221
3413	189286.3051
3414	189267.9657
3415	189253.2575
3416	189224.3579
3417	189202.4324
3418	189174.3632
3419	189171.3717
3420	189148.4325
3421	189114.2524
3422	189095.2833
3423	189062.8069
3424	189047.8742
3425	189026.0966
3426	189015.386
3427	188990.0498
3428	188960.748
3429	188945.3435
3430	188931.0497
3431	188900.6267
3432	188885.8986
3433	188880.6273
3434	188850.2702
3435	188836.4153
3436	188810.0291
3437	188756.9055
3438	188729.798
3439	188709.3221
3440	188704.8136
3441	188678.3016
3442	188653.9605
3443	188628.8066
3444	188597.4161
3445	188580.6178
3446	188559.2906
3447	188531.5903
3448	188524.2131
3449	188509.3243
3450	188490.6781
3451	188472.8058
3452	188470.0703
3453	188441.6044
3454	188409.7885
3455	188381.8353
3456	188360.7917
3457	188326.3605
3458	188302.3796
3459	188280.8706
3460	188265.9955
3461	188243.8195
3462	188219.6421
3463	188203.6838
3464	188177.3272
3465	188159.4855
3466	188119.7807
3467	188089.68
3468	188057.2906
3469	188041.0585
3470	188015.0843
3471	187998.2629
3472	187975.3577
3473	187949.2702
3474	187933.5243
3475	187906.7592
3476	187878.4693
3477	187859.6293
3478	187834.0792
3479	187815.1866
3480	187799.297
3481	187780.8892
3482	187776.9384
3483	187746.6658
3484	187721.8174
3485	187695.7185
3486	187678.9301
3487	187654.3613
3488	187630.959
3489	187610.4446
3490	187597.978
3491	187570.186
3492	187546.88
3493	187519.2688
3494	187490.9274
3495	187472.3765
3496	187457.4358
3497	187435.1934
3498	187401.3987
3499	187376.5768
3500	187346.0176
3501	187325.7035
3502	187294.5503
3503	187279.2452
3504	187261.5858
3505	187234.6182
3506	187207.2974
3507	187174.9895
3508	187152.775
3509	187123.2259
3510	187116.2203
3511	187099.6847
3512	187067.5482
3513	187044.4681
3514	187035.1948
3515	187015.567
3516	186988.4428
3517	186970.8861
3518	186946.6079
3519	186919.9584
3520	186893.5833
3521	186881.1424
3522	186849.452
3523	186811.7331
3524	186799.1147
3525	186765.2276
3526	186746.2756
3527	186733.3354
3528	186714.9185
3529	186695.6416
3530	186677.8101
3531	186668.1284
3532	186651.1883
3533	186621.6645
3534	186608.0463
3535	186602.0269
3536	186580.8438
3537	186544.354
3538	186522.4792
3539	186500.7323
3540	186476.5495
3541	186453.5484
3542	186431.0577
3543	186405.7876
3544	186388.785
3545	186364.4589
3546	186344.8199
3547	186341.9118
3548	186327.8587
3549	186307.0975
3550	186283.5224
3551	186259.6513
3552	186229.5341
3553	186197.7361
3554	186154.7828
3555	186119.4176
3556	186105.0709
3557	186077.4097
3558	186060.7017
3559	186060.0525
3560	186039.2466
3561	186010.5034
3562	185987.6131
3563	185959.1998
3564	185941.8779
3565	185919.3043
3566	185899.3826
3567	185874.0347
3568	185850.0143
3569	185824.8497
3570	185800.7193
3571	185778.193
3572	185753.4563
3573	185742.1154
3574	185717.5229
3575	185689.412
3576	185672.5546
3577	185655.9095
3578	185627.2001
3579	185608.4237
3580	185588.047
3581	185569.9483
3582	185549.6816
3583	185526.7185
3584	185495.61
3585	185468.8083
3586	185446.014
3587	185426.0675
3588	185392.5577
3589	185376.943
3590	185355.4423
3591	185330.1885
3592	185307.2352
3593	185276.0825
3594	185259.0727
3595	185232.4129
3596	185204.4427
3597	185181.6224
3598	185155.3511
3599	185120.0779
3600	185082.8045
3601	185063.8717
3602	185050.0006
3603	185025.8567
3604	185010.5032
3605	184994.342
3606	184962.3275
3607	184945.2026
3608	184912.6477
3609	184890.1827
3610	184855.6222
3611	184835.9666
3612	184811.7616
3613	184789.9158
3614	184766.1187
3615	184749.5763
3616	184717.9799
3617	184700.3167
3618	184676.6476
3619	184649.4251
3620	184626.8337
3621	184611.0112
3622	184589.8141
3623	184564.0146
3624	184545.3269
3625	184516.4763
3626	184491.2606
3627	184476.1748
3628	184475.5898
3629	184442.4221
3630	184425.8875
3631	184407.8596
3632	184396.103
3633	184372.7129
3634	184349.8895
3635	184315.3713
3636	184291.3334
3637	184275.5876
3638	184273.7494
3639	184240.2521
3640	184211.8402
3641	184189.2634
3642	184169.4204
3643	184155.4225
3644	184125.7302
3645	184119.9614
3646	184087.2865
3647	184059.7001
3648	184030.1951
3649	184013.3584
3650	183999.738
3651	183975.9551
3652	183958.5627
3653	183927.9388
3654	183918.0443
3655	183892.0158
3656	183860.0585
3657	183838.1067
3658	183816.5144
3659	183787.9487
3660	183756.5439
3661	183734.0358
3662	183724.1416
3663	183700.8164
3664	183680.4743
3665	183676.3639
3666	183642.8103
3667	183630.5999
3668	183587.7081
3669	183563.4781
3670	183548.045
3671	183519.3727
3672	183503.7767
3673	183489.2186
3674	183470.4511
3675	183447.6254
3676	183434.6933
3677	183413.5987
3678	183391.0684
3679	183367.0256
3680	183346.9682
3681	183316.1658
3682	183288.0505
3683	183271.5923
3684	183249.5283
3685	183233.5089
3686	183219.5853
3687	183188.1108
3688	183170.7599
3689	183149.8549
3690	183133.1708
3691	183109.7761
3692	183093.528
3693	183069.2037
3694	183045.8121
3695	183021.5367
3696	182997.4698
3697	182972.1648
3698	182953.6164
3699	182936.8478
3700	182928.5527
3701	182910.2475
3702	182885.8141
3703	182865.6369
3704	182845.8623
3705	182819.7365
3706	182806.9009
3707	182785.7834
3708	182764.0106
3709	182740.1991
3710	182735.8051
3711	182720.3864
3712	182684.7578
3713	182654.1225
3714	182646.9997
3715	182626.2627
3716	182610.8492
3717	182589.8483
3718	182567.0433
3719	182554.8355
3720	182533.7379
3721	182498.1745
3722	182486.7902
3723	182467.652
3724	182451.9953
3725	182425.1535
3726	182402.8886
3727	182368.777
3728	182342.5432
3729	182322.2859
3730	182311.0137
3731	182283.3136
3732	182255.1031
3733	182242.7025
3734	182222.5972
3735	182194.0394
3736	182185.7657
3737	182169.7366
3738	182156.103
3739	182133.9309
3740	182119.7824
3741	182106.5646
3742	182087.3079
3743	182064.7901
3744	182042.3702
3745	182020.7891
3746	181999.8274
3747	181985.7926
3748	181961.6818
3749	181944.3516
3750	181921.8022
3751	181897.2924
3752	181885.8151
3753	181857.387
3754	181829.0923
3755	181812.8425
3756	181794.3558
3757	181779.184
3758	181753.2619
3759	181736.2776
3760	181723.9122
3761	181703.9004
3762	181674.9853
3763	181658.9291
3764	181639.3886
3765	181605.0618
3766	181588.3891
3767	181571.0785
3768	181545.7069
3769	181526.6059
3770	181506.2509
3771	181484.0647
3772	181469.4259
3773	181442.8527
3774	181409.6934
3775	181394.9888
3776	181382.1028
3777	181357.7523
3778	181335.054
3779	181316.0891
3780	181295.43
3781	181255.6406
3782	181242.5885
3783	181219.3359
3784	181191.7933
3785	181175.1138
3786	181150.1939
3787	181123.9244
3788	181112.0856
3789	181094.1571
3790	181074.8357
3791	181049.5963
3792	181020.1275
3793	181002.5384
3794	180995.7491
3795	180972.3496
3796	180952.21
3797	180933.4559
3798	180919.6807
3799	180887.9218
3800	180871.3403
3801	180849.6753
3802	180824.7225
3803	180810.7207
3804	180791.4201
3805	180765.5894
3806	180744.1662
3807	180726.8888
3808	180711.2532
3809	180685.7135
3810	180661.8495
3811	180638.4985
3812	180616.8302
3813	180597.4633
3814	180573.2984
3815	180545.3561
3816	180521.9316
3817	180504.2376
3818	180480.6412
3819	180463.7434
3820	180435.8705
3821	180413.6955
3822	180398.4066
3823	180382.4335
3824	180367.2293
3825	180342.0417
3826	180323.9381
3827	180297.1859
3828	180273.0115
3829	180247.1967
3830	180231.104
3831	180210.5874
3832	180198.7846
3833	180167.8271
3834	180151.0593
3835	180130.6611
3836	180118.2319
3837	180092.5082
3838	180080.4542
3839	180052.2386
3840	180029.9446
3841	180010.4091
3842	179992.4844
3843	179980.5952
3844	179954.5036
3845	179944.4192
3846	179919.0136
3847	179896.4374
3848	179870.5731
3849	179845.8726
3850	179823.0405
3851	179805.1229
3852	179783.3653
3853	179766.5438
3854	179755.0609
3855	179725.9844
3856	179708.7615
3857	179698.7573
3858	179686.6174
3859	179672.5808
3860	179646.4279
3861	179626.5136
3862	179608.5997
3863	179590.3675
3864	179579.582
3865	179566.0535
3866	179557.1694
3867	179535.6547
3868	179517.1576
3869	179499.2838
3870	179480.1126
3871	179462.3243
3872	179436.7282
3873	179415.9581
3874	179393.9214
3875	179371.6627
3876	179347.1008
3877	179326.1376
3878	179306.1683
3879	179290.3535
3880	179261.505
3881	179224.4765
3882	179198.0895
3883	179176.9368
3884	179159.6867
3885	179144.7931
3886	179118.469
3887	179104.3631
3888	179080.5175
3889	179066.1685
3890	179048.6428
3891	179026.927
3892	179012.411
3893	178985.9892
3894	178966.5269
3895	178961.8964
3896	178939.3342
3897	178916.5837
3898	178893.4602
3899	178868.5259
3900	178850.5126
3901	178830.5512
3902	178820.4741
3903	178801.4364
3904	178779.7959
3905	178760.4778
3906	178739.567
3907	178717.8229
3908	178697.9603
3909	178670.4629
3910	178647.3539
3911	178623.4154
3912	178605.8967
3913	178574.14
3914	178554.7111
3915	178530.0546
3916	178508.4234
3917	178482.2701
3918	178467.141
3919	178439.0405
3920	178415.1669
3921	178379.7895
3922	178351.2316
3923	178335.9493
3924	178312.5179
3925	178292.0732
3926	178278.6321
3927	178254.1188
3928	178253.4987
3929	178240.3767
3930	178223.0767
3931	178198.856
3932	178191.8887
3933	178175.7602
3934	178143.2872
3935	178114.7026
3936	178097.0328
3937	178066.9243
3938	178043.5827
3939	178030.4227
3940	178007.9405
3941	177984.7939
3942	177972.5574
3943	177954.0977
3944	177936.8705
3945	177914.0855
3946	177878.4364
3947	177857.8133
3948	177830.3918
3949	177803.3102
3950	177780.905
3951	177759.9813
3952	177739.5697
3953	177716.7847
3954	177713.7318
3955	177688.4756
3956	177670.3286
3957	177653.4963
3958	177618.6821
3959	177600.1795
3960	177562.9999
3961	177536.6384
3962	177513.1391
3963	177497.5512
3964	177474.6659
3965	177457.3816
3966	177427.6026
3967	177407.5283
3968	177387.6385
3969	177371.1476
3970	177348.9345
3971	177333.4133
3972	177318.466
3973	177295.3658
3974	177271.7536
3975	177253.2897
3976	177242.4564
3977	177208.487
3978	177186.2072
3979	177156.5831
3980	177131.3787
3981	177107.027
3982	177081.4188
3983	177056.2367
3984	177041.2541
3985	177009.1658
3986	176991.1042
3987	176968.9922
3988	176963.7889
3989	176937.8604
3990	176921.9041
3991	176905.3475
3992	176889.5742
3993	176862.0237
3994	176842.2242
3995	176815.7432
3996	176795.9819
3997	176780.0198
3998	176759.0963
3999	176733.9425
4000	176704.8602
4001	176684.1629
4002	176666.1586
4003	176651.9686
4004	176633.2628
4005	176615.6829
4006	176595.9039
4007	176579.9049
4008	176559.149
4009	176553.017
4010	176532.3547
4011	176512.4717
4012	176489.8918
4013	176474.7117
4014	176454.2395
4015	176438.7284
4016	176420.8144
4017	176403.8224
4018	176391.6952
4019	176378.8558
4020	176349.6398
4021	176321.9777
4022	176303.1516
4023	176277.9849
4024	176266.1095
4025	176250.7361
4026	176237.4272
4027	176217.4146
4028	176185.743
4029	176166.2055
4030	176135.6416
4031	176115.9287
4032	176097.185
4033	176076.8145
4034	176059.66
4035	176030.5107
4036	176010.0914
4037	176001.4035
4038	175987.7269
4039	175966.4456
4040	175939.936
4041	175922.4787
4042	175905.4927
4043	175877.6348
4044	175854.993
4045	175839.5354
4046	175823.2464
4047	175792.8004
4048	175771.986
4049	175747.7603
4050	175727.0913
4051	175701.2542
4052	175677.3042
4053	175657.6735
4054	175640.9471
4055	175620.0108
4056	175597.4134
4057	175582.6208
4058	175557.1887
4059	175530.1864
4060	175504.4764
4061	175479.5943
4062	175460.9663
4063	175443.8697
4064	175438.4718
4065	175425.2686
4066	175402.2196
4067	175380.2634
4068	175353.7952
4069	175330.0965
4070	175314.5265
4071	175296.7909
4072	175282.0683
4073	175258.0473
4074	175232.8527
4075	175218.2762
4076	175203.0885
4077	175178.7681
4078	175149.2611
4079	175111.7518
4080	175095.7565
4081	175075.7354
4082	175055.4826
4083	175039.1928
4084	175024.062
4085	175004.7361
4086	175001.7059
4087	174973.645
4088	174946.5539
4089	174931.3684
4090	174918.7598
4091	174890.1043
4092	174875.7811
4093	174856.4008
4094	174829.4937
4095	174801.2675
4096	174778.3024
4097	174757.5447
4098	174737.5462
4099	174719.3511
4100	174700.1332
4101	174680.0002
4102	174665.8048
4103	174638.2774
4104	174619.8558
4105	174596.4827
4106	174588.1666
4107	174581.6347
4108	174564.9356
4109	174542.0162
4110	174522.2494
4111	174504.7207
4112	174476.1086
4113	174447.2054
4114	174424.6751
4115	174413.1097
4116	174389.194
4117	174372.2037
4118	174357.9948
4119	174338.7832
4120	174310.3419
4121	174288.2469
4122	174269.4107
4123	174242.5643
4124	174226.1396
4125	174205.8134
4126	174190.5749
4127	174162.6805
4128	174141.5523
4129	174131.0017
4130	174109.0064
4131	174091.6383
4132	174076.8808
4133	174062.1035
4134	174050.692
4135	174031.6685
4136	174012.519
4137	173997.4912
4138	173972.9762
4139	173949.275
4140	173926.7156
4141	173898.04
4142	173879.7671
4143	173854.8052
4144	173838.4312
4145	173813.0499
4146	173790.6887
4147	173769.7321
4148	173738.5701
4149	173725.6315
4150	173701.5463
4151	173685.6107
4152	173666.1632
4153	173641.6926
4154	173626.6391
4155	173601.9322
4156	173587.9407
4157	173559.8627
4158	173533.5894
4159	173502.4018
4160	173490.2671
4161	173480.1836
4162	173466.8119
4163	173443.5528
4164	173416.4576
4165	173392.9283
4166	173368.9259
4167	173352.339
4168	173333.0053
4169	173310.3604
4170	173294.6894
4171	173273.8263
4172	173252.5768
4173	173231.7864
4174	173207.706
4175	173192.3424
4176	173166.5655
4177	173144.3162
4178	173123.3845
4179	173103.5552
4180	173087.9554
4181	173065.7939
4182	173047.922
4183	173034.1582
4184	173008.297
4185	172989.2832
4186	172973.5451
4187	172957.111
4188	172944.614
4189	172932.0574
4190	172919.6991
4191	172907.2249
4192	172892.5504
4193	172871.2082
4194	172851.8821
4195	172835.3051
4196	172817.1222
4197	172799.6904
4198	172782.7012
4199	172760.609
4200	172735.6135
4201	172716.8205
4202	172686.7678
4203	172669.4758
4204	172646.6061
4205	172625.4107
4206	172606.9739
4207	172587.3735
4208	172569.9348
4209	172546.2503
4210	172521.221
4211	172501.9624
4212	172473.2764
4213	172455.0336
4214	172449.3682
4215	172435.2056
4216	172408.2797
4217	172385.6952
4218	172369.667
4219	172349.7332
4220	172332.2069
4221	172316.5218
4222	172294.389
4223	172277.7172
4224	172264.8058
4225	172250.5423
4226	172233.852
4227	172212.6868
4228	172205.7766
4229	172188.0383
4230	172170.0851
4231	172148.1095
4232	172135.4398
4233	172115.6693
4234	172098.5969
4235	172084.6679
4236	172065.5911
4237	172040.407
4238	172026.8614
4239	172003.3613
4240	171983.9192
4241	171964.2859
4242	171948.8157
4243	171931.9549
4244	171923.4362
4245	171891.6151
4246	171861.6822
4247	171834.4617
4248	171815.2013
4249	171805.6019
4250	171784.1096
4251	171772.6041
4252	171751.717
4253	171734.6024
4254	171717.9808
4255	171702.7264
4256	171678.3483
4257	171661.5812
4258	171636.2296
4259	171618.0465
4260	171606.9135
4261	171584.4122
4262	171566.0722
4263	171549.8977
4264	171536.6505
4265	171528.575
4266	171516.9855
4267	171501.9242
4268	171488.1025
4269	171461.2078
4270	171445.9647
4271	171420.8501
4272	171396.4543
4273	171367.0403
4274	171350.4035
4275	171330.5521
4276	171317.2748
4277	171297.6486
4278	171276.044
4279	171256.6694
4280	171230.0506
4281	171206.4909
4282	171187.8715
4283	171171.1177
4284	171147.6182
4285	171128.5237
4286	171114.2128
4287	171087.359
4288	171071.8925
4289	171054.0004
4290	171035.6925
4291	171013.1915
4292	170990.288
4293	170972.5321
4294	170942.738
4295	170921.9439
4296	170904.9719
4297	170885.3468
4298	170861.8881
4299	170852.3545
4300	170829.8374
4301	170809.5482
4302	170799.3909
4303	170780.9397
4304	170763.1724
4305	170741.4573
4306	170723.9845
4307	170695.0721
4308	170678.4453
4309	170655.4458
4310	170635.9707
4311	170610.9444
4312	170591.1429
4313	170577.2199
4314	170563.3794
4315	170550.2504
4316	170536.4498
4317	170521.1007
4318	170503.8128
4319	170487.3015
4320	170465.935
4321	170449.5469
4322	170435.6032
4323	170416.4339
4324	170393.6418
4325	170379.3553
4326	170363.9806
4327	170344.4322
4328	170328.2184
4329	170310.559
4330	170291.2124
4331	170283.377
4332	170267.2787
4333	170259.9936
4334	170246.1261
4335	170231.929
4336	170216.1688
4337	170203.8887
4338	170178.679
4339	170167.3065
4340	170151.1077
4341	170136.626
4342	170115.4828
4343	170095.7706
4344	170080.7444
4345	170058.8976
4346	170043.5876
4347	170024.8677
4348	170017.2228
4349	170006.7529
4350	169990.7531
4351	169976.2828
4352	169960.6061
4353	169941.2301
4354	169928.2783
4355	169909.814
4356	169890.598
4357	169863.6325
4358	169849.8196
4359	169843.2716
4360	169823.9474
4361	169808.2792
4362	169789.2421
4363	169766.6509
4364	169748.7425
4365	169729.3165
4366	169707.7531
4367	169689.6675
4368	169664.0123
4369	169641.5827
4370	169619.9569
4371	169604.0287
4372	169585.1236
4373	169566.6515
4374	169550.2314
4375	169531.8504
4376	169513.2029
4377	169494.2743
4378	169475.3944
4379	169457.0111
4380	169431.9818
4381	169406.7505
4382	169386.865
4383	169375.8548
4384	169355.8114
4385	169338.8399
4386	169317.1454
4387	169305.3554
4388	169283.6996
4389	169272.1964
4390	169255.4242
4391	169239.3824
4392	169207.7917
4393	169192.5836
4394	169168.3598
4395	169143.4476
4396	169118.7931
4397	169100.3881
4398	169094.0839
4399	169083.3824
4400	169063.7099
4401	169045.3693
4402	169021.9957
4403	168998.9879
4404	168987.3658
4405	168964.2861
4406	168947.5624
4407	168931.0023
4408	168913.2261
4409	168890.5247
4410	168876.2447
4411	168858.9969
4412	168831.4509
4413	168818.4584
4414	168804.1577
4415	168785.2408
4416	168776.2151
4417	168759.6823
4418	168742.5926
4419	168730.4843
4420	168714.0738
4421	168689.3814
4422	168665.3357
4423	168646.2174
4424	168635.9518
4425	168623.1353
4426	168606.4338
4427	168587.3008
4428	168567.2018
4429	168553.991
4430	168540.6852
4431	168519.7048
4432	168499.9112
4433	168478.4951
4434	168459.9015
4435	168440.1744
4436	168419.5022
4437	168398.3816
4438	168384.9081
4439	168367.3032
4440	168340.3984
4441	168325.5344
4442	168292.9971
4443	168271.4706
4444	168253.4995
4445	168238.8998
4446	168218.4883
4447	168199.6515
4448	168176.4874
4449	168171.6067
4450	168147.1875
4451	168121.8046
4452	168101.077
4453	168088.6285
4454	168076.2117
4455	168060.2292
4456	168041.0795
4457	168014.957
4458	168014.3654
4459	167994.3966
4460	167981.296
4461	167956.0473
4462	167950.5884
4463	167930.3577
4464	167917.1629
4465	167899.6319
4466	167873.9338
4467	167852.9264
4468	167828.5721
4469	167810.3713
4470	167800.798
4471	167793.349
4472	167770.5321
4473	167754.4265
4474	167736.7819
4475	167707.354
4476	167689.6033
4477	167670.6486
4478	167656.7988
4479	167628.733
4480	167610.4277
4481	167586.1818
4482	167570.687
4483	167547.32
4484	167525.9631
4485	167500.1049
4486	167476.051
4487	167460.3996
4488	167450.0152
4489	167429.4395
4490	167407.7972
4491	167384.1682
4492	167364.7558
4493	167348.3206
4494	167324.1905
4495	167304.1835
4496	167295.8438
4497	167274.6325
4498	167242.6422
4499	167222.0525
4500	167201.6395
4501	167184.0731
4502	167171.6112
4503	167145.8577
4504	167135.5056
4505	167116.2108
4506	167091.5864
4507	167081.5134
4508	167066.6751
4509	167048.1163
4510	167026.1427
4511	167003.5008
4512	166980.3224
4513	166958.0669
4514	166943.549
4515	166920.3364
4516	166903.0138
4517	166889.5398
4518	166874.0011
4519	166854.922
4520	166834.889
4521	166818.9395
4522	166800.784
4523	166790.2031
4524	166761.0361
4525	166738.6362
4526	166716.7569
4527	166703.6832
4528	166680.8298
4529	166667.2695
4530	166644.9153
4531	166637.3319
4532	166622.2927
4533	166595.052
4534	166582.0332
4535	166560.2093
4536	166549.854
4537	166540.6196
4538	166524.8049
4539	166504.411
4540	166484.516
4541	166471.7015
4542	166452.4821
4543	166436.4776
4544	166423.4752
4545	166403.3031
4546	166385.3418
4547	166364.6124
4548	166345.3919
4549	166331.3787
4550	166320.8778
4551	166303.0059
4552	166291.7798
4553	166270.4858
4554	166248.7096
4555	166228.4958
4556	166206.9812
4557	166188.7152
4558	166171.495
4559	166153.1198
4560	166141.4623
4561	166124.4691
4562	166108.5089
4563	166092.594
4564	166072.0384
4565	166052.2386
4566	166028.9965
4567	166015.6331
4568	165997.218
4569	165987.4866
4570	165976.998
4571	165967.1628
4572	165949.0963
4573	165927.798
4574	165909.6939
4575	165896.4289
4576	165876.1875
4577	165847.0225
4578	165831.3315
4579	165815.9532
4580	165800.3778
4581	165774.8111
4582	165754.8318
4583	165728.3621
4584	165714.3164
4585	165707.4185
4586	165693.3935
4587	165677.8566
4588	165667.7309
4589	165645.9467
4590	165620.9305
4591	165613.4036
4592	165591.2526
4593	165571.3823
4594	165546.2408
4595	165529.9737
4596	165510.7791
4597	165486.1892
4598	165467.5649
4599	165453.0249
4600	165438.8277
4601	165423.189
4602	165407.3082
4603	165389.9535
4604	165374.1494
4605	165368.6346
4606	165356.6274
4607	165339.6791
4608	165314.3221
4609	165296.6244
4610	165279.2688
4611	165260.7505
4612	165238.7312
4613	165229.3858
4614	165210.8697
4615	165190.5894
4616	165160.8793
4617	165140.886
4618	165124.797
4619	165109.4808
4620	165094.5837
4621	165085.5932
4622	165073.2762
4623	165054.7212
4624	165035.7033
4625	165009.6713
4626	164990.5735
4627	164969.3482
4628	164964.6231
4629	164941.3532
4630	164921.1803
4631	164907.2444
4632	164894.042
4633	164873.9555
4634	164857.1188
4635	164836.2594
4636	164818.9355
4637	164791.8466
4638	164777.9451
4639	164758.7645
4640	164738.1694
4641	164720.4158
4642	164702.184
4643	164678.4582
4644	164663.4387
4645	164651.6013
4646	164634.8777
4647	164618.0252
4648	164605.0645
4649	164584.5936
4650	164568.6263
4651	164562.567
4652	164540.2821
4653	164521.9086
4654	164494.2461
4655	164473.4645
4656	164454.5291
4657	164437.4804
4658	164420.9484
4659	164400.0274
4660	164382.6421
4661	164374.9122
4662	164349.2077
4663	164330.2941
4664	164326.0564
4665	164316.3549
4666	164291.9055
4667	164280.5791
4668	164276.3239
4669	164261.0535
4670	164243.4267
4671	164232.9541
4672	164218.7227
4673	164203.0756
4674	164183.4938
4675	164171.4651
4676	164158.4262
4677	164141.3069
4678	164116.2509
4679	164104.0676
4680	164096.0794
4681	164081.9237
4682	164063.4923
4683	164043.456
4684	164022.3469
4685	164009.1253
4686	163993.6089
4687	163980.4869
4688	163965.5927
4689	163951.1015
4690	163939.5644
4691	163913.9892
4692	163895.7289
4693	163877.4108
4694	163856.0535
4695	163835.6248
4696	163818.5609
4697	163800.9283
4698	163779.9073
4699	163765.7855
4700	163752.1624
4701	163732.842
4702	163708.7491
4703	163698.1577
4704	163681.9836
4705	163661.3369
4706	163648.5147
4707	163627.5313
4708	163609.7653
4709	163592.9926
4710	163568.7377
4711	163546.6473
4712	163538.998
4713	163517.3878
4714	163493.6179
4715	163479.0855
4716	163465.7727
4717	163461.0706
4718	163442.3577
4719	163429.3122
4720	163420.6914
4721	163401.0309
4722	163383.7089
4723	163364.2947
4724	163355.3991
4725	163332.1411
4726	163316.1603
4727	163313.3852
4728	163298.6766
4729	163278.1452
4730	163264.9867
4731	163239.794
4732	163224.1971
4733	163205.6236
4734	163190.5408
4735	163172.0251
4736	163155.9153
4737	163139.4478
4738	163120.5782
4739	163113.9244
4740	163104.6948
4741	163090.662
4742	163065.1828
4743	163051.4887
4744	163036.4682
4745	163016.4457
4746	162991.3439
4747	162962.652
4748	162935.0679
4749	162919.3969
4750	162903.4479
4751	162891.9338
4752	162873.2331
4753	162854.8358
4754	162831.2649
4755	162815.5561
4756	162804.9003
4757	162783.9132
4758	162761.9136
4759	162743.153
4760	162717.5736
4761	162697.5089
4762	162680.6767
4763	162669.7527
4764	162660.5656
4765	162645.4991
4766	162636.2043
4767	162619.8417
4768	162603.9941
4769	162579.7467
4770	162568.9586
4771	162557.7223
4772	162537.1384
4773	162511.1693
4774	162496.1872
4775	162483.8346
4776	162464.6116
4777	162441.2647
4778	162421.9054
4779	162407.0113
4780	162381.1276
4781	162367.2409
4782	162352.2369
4783	162341.0645
4784	162331.3327
4785	162315.4567
4786	162302.7567
4787	162283.7736
4788	162273.6739
4789	162265.5365
4790	162246.7038
4791	162228.6876
4792	162216.7534
4793	162195.1705
4794	162180.6307
4795	162158.8408
4796	162133.5064
4797	162117.7465
4798	162106.157
4799	162092.2028
4800	162084.4132
4801	162078.85
4802	162064.969
4803	162043.949
4804	162016.5665
4805	162001.5386
4806	161983.2485
4807	161975.7848
4808	161951.132
4809	161928.569
4810	161909.5319
4811	161896.3396
4812	161878.2949
4813	161872.0109
4814	161858.5207
4815	161844.4488
4816	161826.3959
4817	161822.1028
4818	161810.3779
4819	161790.2824
4820	161775.9397
4821	161758.8068
4822	161750.0511
4823	161732.5327
4824	161707.0967
